,Unnamed: 0,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,year,month,day,weeknumber
23,-0.033730158730158756,-0.12984952573774544,-0.12051837764844431,0.23104056437389847,0.24413440589911287,0.2368316760340098,0.22466318498334953,0.03995433789954339,-0.14898314384099962,,-0.1805555555555555,-0.05740740740740738,0.2534722222222222
24,0.01388888888888886,-0.1647469354562332,-0.15943522472123042,0.23681257014590412,0.2486592927769411,0.24072272661766708,0.24509915228580165,0.06392694063926942,-0.169274475815583,,-0.1805555555555555,-0.024074074074074046,0.5034722222222222
25,0.06150793650793648,-0.13321752293105915,-0.124039993383476,0.2570145903479244,0.2562007709066546,0.2368316760340098,0.24646155010596535,0.01598173515981736,-0.13700915990621962,,-0.1805555555555555,0.07592592592592595,-0.4965277777777778
26,0.1091269841269841,-0.14751419677164382,-0.13987324291548997,0.2555715889049227,0.26374224903636817,0.2549899120910782,0.24646155010596535,0.012557077625570784,-0.13637973897347774,,-0.1805555555555555,0.10925925925925929,-0.2465277777777778
27,0.15674603174603172,-0.15354576249458485,-0.14643818862178581,0.2599005932339272,0.2743003184179665,0.2601779795359553,0.26825991522858117,0.06735159817351599,-0.16363965984627477,,-0.1805555555555555,0.14259259259259263,0.00347222222222221
28,0.20436507936507933,-0.1703556315930622,-0.16523583129751843,0.288760622093956,0.2848583877995653,0.27185113128692806,0.26417272176809053,0.002283105022831058,-0.16614235736455796,,-0.1805555555555555,0.17592592592592596,0.2534722222222222
29,0.251984126984127,-0.18978147322463923,-0.18728847235936963,0.275773609106943,0.2743003184179665,0.26925709756448973,0.26008552830759996,0.002283105022831058,-0.1809487354966764,,-0.1805555555555555,0.20925925925925928,0.5034722222222222
30,0.2996031746031746,-0.13549164988322218,-0.12692900739625648,0.2555715889049227,0.24111781464722756,0.23553465917279043,0.23283757190433027,-0.05593607305936073,-0.12579947281834047,,-0.1805555555555555,0.3092592592592593,-0.4965277777777778
31,0.3472222222222222,-0.1538091102990975,-0.14772236379018944,0.2093955427288765,0.23055974526562872,0.20570327136474886,0.22875037844384016,0.002283105022831058,-0.14507174233038939,,-0.1805555555555555,0.3425925925925926,-0.2465277777777778
32,0.3948412698412698,0.0016249099815724602,0.02408743995168294,0.21661054994388382,0.20793531087648867,0.19792117019743385,0.17834165909779096,-0.1141552511415525,-0.03228550566811867,,-0.1805555555555555,0.37592592592592594,0.00347222222222221
33,0.44246031746031744,0.14445263984711706,0.1762090116309532,0.18775052108385507,0.1838025808614057,0.13696137772013134,0.12384574629125117,-0.12442922374429224,0.14392238307423835,,-0.1805555555555555,0.40925925925925927,0.2534722222222222
34,-0.4146825396825397,0.08828279443055019,0.1096816824481534,0.10117043450376828,0.10989609519021383,0.055249315463322145,0.10340977898879904,-0.038812785388127845,0.06536465618297832,,0.15277777777777782,-0.42407407407407405,-0.4965277777777778
35,-0.3670634920634921,-0.05050527799688982,-0.03634352619904882,0.1661054994388331,0.15514496396849448,0.14863452947110456,0.12793293975174178,0.07420091324200914,-0.05990509564533963,,0.15277777777777782,-0.3907407407407407,-0.2465277777777778
36,-0.3194444444444445,-0.084315927851757,-0.07452437841950477,0.13435946769280152,0.11442098206804205,0.12139717538550132,0.11839615501059733,-0.011415525114155247,-0.07402210799397888,,0.15277777777777782,-0.3574074074074074,0.00347222222222221
37,-0.27182539682539686,-0.13842247098869595,-0.13232463589652377,0.14590347923681335,0.14006200770906796,0.1590106643608579,0.1510937026945213,0.0947488584474886,-0.13895736755518256,,0.15277777777777782,-0.32407407407407407,0.2534722222222222
38,-0.22420634920634924,-0.044018483214587754,-0.030564376152476997,0.14590347923681335,0.12648734707558382,0.126585242830378,0.12112095065092425,-0.06278538812785388,-0.03242038158227764,,0.15277777777777782,-0.2907407407407407,0.5034722222222222
39,-0.17658730158730163,0.4102926053004442,0.4497834181252969,0.07086740420073785,0.05258086140439194,0.05135826487966487,0.03528988798062466,-0.20319634703196346,0.4023746070282007,,0.15277777777777782,-0.1907407407407407,-0.4965277777777778
40,-0.128968253968254,0.2352778783102492,0.2557466209796368,-0.028699695366361393,0.013365175129882433,-0.0018194264303221745,0.03528988798062466,0.012557077625570784,0.23659712231413765,,0.15277777777777782,-0.15740740740740738,-0.2465277777777778
41,-0.08134920634920638,0.024027282288459257,0.03657569173963049,0.049222382555716405,0.03297301826713719,0.020229860210403912,-0.002857250983953157,-0.08333333333333334,0.05749689452370485,,0.15277777777777782,-0.12407407407407404,0.00347222222222221
42,-0.033730158730158756,0.7981250673926668,0.8113322602912634,-0.038800705467371535,-0.06657449304508005,-0.13800619685833782,-0.14454662428095577,-0.3436073059360731,0.8179272985519989,,0.15277777777777782,-0.09074074074074072,0.2534722222222222
43,0.01388888888888886,0.8102185267753607,0.7550638354400685,-0.38223504890171484,-0.27924417630299864,-0.3572020464043821,-0.23174008477141905,-0.20662100456621002,0.7570383164155644,,0.15277777777777782,-0.05740740740740738,0.5034722222222222
44,0.06150793650793648,0.38379728729936263,0.3600827580157453,-0.2740099406766066,-0.2913105413105404,-0.30791540567805276,-0.35163109294580586,-0.2888127853881278,0.44418614041748256,,0.15277777777777782,0.04259259259259262,-0.4965277777777778
45,0.1091269841269841,0.45501043577255407,0.402314416557566,-0.4947891614558276,-0.4345986257750954,-0.4337260412163146,-0.4524485316379037,-0.24086757990867577,0.42386483601753056,,0.15277777777777782,0.07592592592592595,-0.2465277777777778
46,0.15674603174603172,0.30271212496212213,0.25734975955833694,-0.47603014269680893,-0.5054885201944014,-0.45577532785704067,-0.5042196488041166,-0.11757990867579908,0.31376113142575496,,0.15277777777777782,0.10925925925925929,0.00347222222222221
47,0.20436507936507933,0.6781825954916849,0.5506448443803653,-0.5943562610229273,-0.647268309033014,-0.6905353797377154,-0.7004049349076585,-0.4805936073059361,0.6534236419161039,,0.15277777777777782,0.14259259259259263,0.2534722222222222
48,0.251984126984127,0.3556545647410831,0.29229680832326893,-0.6852653519320181,-0.5462125020948538,-0.5919620982850563,-0.5055820466242799,0.502283105022831,0.3163687324328285,,0.15277777777777782,0.17592592592592596,0.5034722222222222
49,0.2996031746031746,0.12683127088045873,0.08136230247328054,-0.6217732884399544,-0.6593346740405552,-0.5932591151462757,-0.6132114744171957,-0.2579908675799087,0.15277923477067765,,0.15277777777777782,0.27592592592592596,-0.4965277777777778
50,0.3472222222222222,0.015367020546096202,-0.008889513803118114,-0.5626102292768952,-0.5537539802245673,-0.47652759763654784,-0.4919580684226452,0.317351598173516,0.0188924106488697,,0.15277777777777782,0.3092592592592593,-0.2465277777777778
51,0.3948412698412698,0.14915355579961842,0.12595921114426906,-0.41686708353374974,-0.42554885201943893,-0.358499063265601,-0.3952278231910375,0.25570776255707767,0.15648082930370724,,0.15277777777777782,0.3425925925925926,0.00347222222222221
52,0.44246031746031744,-0.005505373967198786,-0.0210628457778097,-0.3836780503447165,-0.42705714764538183,-0.38443940048998526,-0.372067060248258,0.07077625570776257,-0.0021032733218772125,,0.15277777777777782,0.37592592592592594,0.2534722222222222
53,0.49007936507936506,0.08007435826442617,0.06575525361174465,-0.32740099406766016,-0.3486257750963623,-0.3195885574290255,-0.3598054798667866,0.04337899543378996,0.06849677463400337,,0.15277777777777782,0.40925925925925927,0.5034722222222222
54,0.5376984126984127,-0.07571253593783926,-0.08747100537141549,-0.43706910373577007,-0.43007373889726713,-0.38573641735120423,-0.3638926733272772,0.002283105022831058,-0.0685671265768826,,0.15277777777777782,0.5092592592592593,-0.4965277777777778
55,0.5853174603174602,-0.09458883377137055,-0.1028656118242359,-0.34760301426968043,-0.3802999832411588,-0.3105094394004911,-0.3407319103844982,0.07077625570776257,-0.08677537498834406,,0.15277777777777782,0.5425925925925926,-0.2465277777777778
56,-0.4146825396825397,-0.11039851416121975,-0.1180432432841518,-0.36203302869969506,-0.39085805262275763,-0.30661838881683334,-0.33664471692400755,0.022831050228310508,-0.10840047989183285,,0.48611111111111116,-0.4574074074074074,0.00347222222222221
